id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1594255370.126300,U0172PWTMHP,"That's awesome, for someone who doesn't know that much about ethereum you're on the way. Ethereum + react is magic","Mon, 19 Jan 1970 10:50:55 GMT",1594242208.059300,,"[{""name"":""sweat_smile"",""users"":[""U016QSTSQQM""],""count"":1}]",1
1594352447.354200,U016C909613,cc <@U017HFE51EU> <@U016PNPMFSN> who may be interested in connecting. Great to have you here Alex. ,"Mon, 19 Jan 1970 10:52:32 GMT",1594242208.059300,"U017HFE51EU,U016PNPMFSN","[{""name"":""heart"",""users"":[""U016QSTSQQM""],""count"":1}]",1
1594384350.388900,U017HFE51EU,Would love to connect <@U016QSTSQQM>! DM’d you,"Mon, 19 Jan 1970 10:53:04 GMT",1594242208.059300,U016QSTSQQM,,0
1594384355.389300,U017HFE51EU,Thanks <@U016C909613> ,"Mon, 19 Jan 1970 10:53:04 GMT",1594242208.059300,U016C909613,,0
1594396606.394600,U016PNPMFSN,"thanks <@U016C909613>, <@U016QSTSQQM> and I connected yesterday!","Mon, 19 Jan 1970 10:53:16 GMT",1594242208.059300,"U016C909613,U016QSTSQQM",,0
1594241278.046100,U01691XLMD5,"Hello Everyone!:wave:
Really grateful to be part of the KERNEL Fellowship!:pray:

I'm Nazzareno (naszam) a Blockchain Full-stack Engineer, Certified Ethereum Developer at Consensys Academy. Currently, Community Dev at MakerDAO, working on <https://github.com/makerdao/community/issues/537|Non-transferable Badges for Maker Ecosystem> Activity with Kernel Fellow Scott Herren, taking care of the <https://github.com/naszam/maker-badges|Smart Contracts>, hacked recently at  HackMoney as well in team MetaBadges. Won the ETHTurin Hackathon with Kernel Fellow Bianca Trovo' for the project <https://github.com/naszam/ants-review|Ants-Review>, A Protocol for Open Anonymous Peer-Reviews on Ethereum, taking care of the Smart Contracts and Architecture/Design.  Really passionate about Smart Contracts, De-Fi, DAOs, Token Economics, and all the awesome emerging technologies in the Blockchain Ecosystem. Also interested in Complex Systems, I'm an alumnus at SantaFe Institute, researching on Scalability, Eth 2.0, ... Looking forward to further develop Ants-Review and connect with Kernel fellows!","Mon, 19 Jan 1970 10:50:41 GMT",1594241278.046100,,"[{""name"":""raised_hands"",""users"":[""U0172G1A28H"",""U0169JE8HV5"",""U016Q117G67"",""U016W0C1FNG"",""U0172CTQ3A5"",""U01692CEFQF"",""U016NHHCE3F"",""U017E2A2KPS"",""U016C8XH6NR"",""U016Z7XQC7N"",""U016PP38YLA"",""U016PUP7D5Z""],""count"":12},{""name"":""ant"",""users"":[""U0172CB3649"",""U017E2A2KPS"",""U016C8XH6NR""],""count"":3},{""name"":""heart"",""users"":[""U017EGEH0SC"",""U016PUP7D5Z""],""count"":2}]",17
1594241601.052200,U016PEM9U5B,"Hey Nazzareno - nice to meet you - really interesting work. I wrote my dissertation last year on IoT x blockchain, including (pretty simple) agent-based models of blockchain networks in Mesa - might be some intersection there. Can I take a look at some of the work that came out of the Santa Fe Institute?","Mon, 19 Jan 1970 10:50:41 GMT",1594241278.046100,,"[{""name"":""wave"",""users"":[""U01691XLMD5""],""count"":1}]",1
1594242129.058600,U01691XLMD5,"Hi <@U016PEM9U5B>, nice to meet you! Thanks! I've also worked on the architecture for an idea for a startup involving IoTs, Big Data and Blockchain that is currently in garage mode due to homomorphic encryption still in development (Aztec Protocol), and built a template called online-marketplace as the final project for the ConsenSys Academy Bootcamp, to be used to further develop the idea, like an Airbnb for Data on Ethereum. Regarding SantaFe I've completed two certifications you can find on my Linkedin, the last of which on Algorithmic Information Dynamics: A Computational Approach to Causality and Living Systems From Networks to Cells hosted by Hector Zenil, a new type of discrete calculus based on computer programming to study causation by generating mechanistic models to help find first principles of physical phenomena building up the next generation of machine learning. I'm interested in research more on that and apply the concepts and tools to address Scalability.","Mon, 19 Jan 1970 10:50:42 GMT",1594241278.046100,U016PEM9U5B,"[{""name"":""raised_hands"",""users"":[""U016Z7XQC7N""],""count"":1}]",1
1594234620.023900,U016BBRUNDV,I'd be happy to find here people who'd like to work with the basic math &amp; logic of the quadratic funding algorithm and find mechanism designs that can be used for web3 style immigration services.,"Mon, 19 Jan 1970 10:50:34 GMT",1594234620.023900,,"[{""name"":""woman-raising-hand"",""users"":[""U0172CB3649"",""U016HAELGES"",""U016C909613"",""U017E2A2KPS""],""count"":4},{""name"":""open_mouth"",""users"":[""U016Q0F66FM"",""U016C909613"",""U017E2A2KPS""],""count"":3},{""name"":""sparkles"",""users"":[""U0172CB3649"",""U0172CM3049"",""U016PP38YLA""],""count"":3}]",10
1594240017.031600,U016VVB0R7E,"I can't help you with the math, but have a lot of experience working on products for global diasporas and immigration. If you ever want to pick my brain on that, reach out","Mon, 19 Jan 1970 10:50:40 GMT",1594234620.023900,,,0
1594251538.103300,U016YQPEDU4,"All of this sounds super cool, are you part of the token engineering community? Those folks are the ones doing the most mathy/solid research on that kind of stuff

Edit: <https://tokenengineeringcommunity.github.io/website/>","Mon, 19 Jan 1970 10:50:51 GMT",1594234620.023900,,"[{""name"":""100"",""users"":[""U016PP38YLA""],""count"":1}]",1
1594251657.103600,U016YQPEDU4,btw I'm exploing the space of building more transparent/accountable/less corrupt/ more efficient governments using all of these techs. Feel free to each out!,"Mon, 19 Jan 1970 10:50:51 GMT",1594234620.023900,,,0
1594269982.165800,U016HAELGES,"Web3 style immigration sounds really interesting, can you elaborate more on what you mean? I am really interested in staking and quadratic voting, i am currently working on a token curated registry project and am trying to think through the mechanism design, its a deep rabbit hole!","Mon, 19 Jan 1970 10:51:09 GMT",1594234620.023900,,,0
