id,user,text,timestamp,in_reply_to,mentioned_users,reactions,total_reactions
1594311015.102600,U016WQPK6J0,Thanks <@U016C8XH6NR> - will the talks be broadcast on Youtube? Im a wee bit confused with airmeet,"Mon, 19 Jan 1970 10:51:51 GMT",,U016C8XH6NR,,0
1594310838.101200,U016C8XH6NR,<https://www.youtube.com/watch?v=xK1kL_A-NG8&amp;feature=youtu.be>,"Mon, 19 Jan 1970 10:51:50 GMT",,,,0
1594310700.100600,U016Z293QVA,Is there any possibility of material recordings for future re-watching perhaps?,"Mon, 19 Jan 1970 10:51:50 GMT",,,,0
1594310574.099700,U017J0ESE48,"Reading in week 0 material, something felt odd in quoting Nick Szabo:

`If you are unable or unwilling to think in such a quantum or scholastic manner, it is much less likely that your thoughts are worthy of others' consideration.`

But, isn't that a dual view in itself? It's like saying: ""Thinking in a quantum way is most likely the only way to have thoughts worth of other's consideration""! :thinking_face:","Mon, 19 Jan 1970 10:51:50 GMT",,,"[{""name"":""party_parrot"",""users"":[""U0169JE8HV5"",""U0172G1A28H""],""count"":2},{""name"":""heavy_check_mark"",""users"":[""U01758RQ941""],""count"":1},{""name"":""question"",""users"":[""U01758RQ941""],""count"":1}]",4
1594309020.095000,U016C8XH6NR,"Hi <!channel>, the kick-off starts in 30 min.
Link: <https://airmeet.com/e/0d733160-bc9a-11ea-adb7-31ace487329c>

Social Lounges -
Hangout in tables to meet people with shared interests until we kick-off

Note: Use Chrome/Brave browser for best experience.

See ya there. :rainbow:","Mon, 19 Jan 1970 10:51:49 GMT",,,"[{""name"":""raised_hands"",""users"":[""U016H5ETT6J"",""U016HFP7P2A"",""U0169JV8C95"",""U016PUP7D5Z"",""U016PUK3G9Z"",""U016A43FT0F"",""U01742DST7B"",""U016W0C1FNG"",""U017DN0DZ08"",""U01691XLMD5"",""U016Q0F66FM"",""U0172G1A28H""],""count"":12},{""name"":""+1"",""users"":[""U016BBRUNDV"",""U016W0C1FNG"",""U017DN0DZ08"",""U01691XLMD5"",""U016Q0F66FM"",""U0172PWTMHP""],""count"":6},{""name"":""party_parrot"",""users"":[""U0172CM3049"",""U016PP38YLA"",""U01691XLMD5"",""U016Q0F66FM""],""count"":4}]",22
1594308594.090900,U0169SK5CDD,The only and one <@U016KTNL5QW>!,"Mon, 19 Jan 1970 10:51:48 GMT",,U016KTNL5QW,,0
1594306900.088200,U016KTNL5QW,amen!,"Mon, 19 Jan 1970 10:51:46 GMT",,,,0
1594306209.085800,U016SKT2WLS,"I mean, can I get an Amen or what!","Mon, 19 Jan 1970 10:51:46 GMT",,,,0
1594306201.085500,U016SKT2WLS,"```The critical idea here is that thinking consciously about trade-offs, and developing the ability to hold many different probabilities in mind simultaneously without allowing personal bias to obscure your view of all possible futures, allows you to pick The Middle Way more often than not. 

Those who have positively changed the world were able to do so because they learnt how to negotiate complexity, rather than impose their own will on things. They answered their own questions as honestly and directly as they could.```","Mon, 19 Jan 1970 10:51:46 GMT",,,"[{""name"":""raised_hands"",""users"":[""U0169JE8HV5"",""U017E885WBA"",""U016KTNL5QW"",""U016R4HAMS6"",""U016Q0F66FM"",""U0169MPEV3R"",""U017DK86Y6L"",""U016C909613"",""U0172G1A28H"",""U017HFE51EU"",""U017DN0DZ08"",""U017E2A2KPS""],""count"":12},{""name"":""party_parrot"",""users"":[""U0169JE8HV5"",""U016PP38YLA"",""U016Q0F66FM"",""U017DK86Y6L"",""U016C909613"",""U017HFE51EU"",""U017DN0DZ08""],""count"":7},{""name"":""heart"",""users"":[""U0169JE8HV5"",""U016Q0F66FM"",""U0169MPEV3R"",""U017DK86Y6L"",""U017HFE51EU"",""U017DN0DZ08"",""U016NHHCE3F""],""count"":7}]",26
1594306171.084900,U016SKT2WLS,"```We could describe this as ""quantum thought"" - being able to contemplate both 0 and 1 simultaneously, and the spectrum of probability between. If you can hold this all in a superposition without any grasping after certainty, you can process significantly more information per qubit, and so make more effective decisions, because the lack of certainty humbles you.```","Mon, 19 Jan 1970 10:51:46 GMT",,,"[{""name"":""raised_hands"",""users"":[""U016NEJETQV"",""U016SJF24PP"",""U017HN6F9NU"",""U017E885WBA"",""U016R4HAMS6"",""U016Q0F66FM"",""U0169MPEV3R"",""U017DK86Y6L"",""U017DN0DZ08"",""U017E2A2KPS""],""count"":10},{""name"":""party_parrot"",""users"":[""U0169JE8HV5"",""U016PP38YLA"",""U016Q0F66FM"",""U017DK86Y6L"",""U017DN0DZ08""],""count"":5},{""name"":""heart"",""users"":[""U0169JE8HV5"",""U016Q0F66FM"",""U0169MPEV3R"",""U017DK86Y6L"",""U017DN0DZ08""],""count"":5}]",20
